QFLS_eV,simulation_results-shallow-plateau_alphas-mu-1,simulation_results-shallow_photodoping_alphas-mu-1,simulation_results-no-photodopgin_alphas-mu-1,simulation_results-trap-high-Nt_alphas-mu-1,simulation_results-trap-low-Nt_alphas-mu-1
1.16122135099164,0.00328350661656075,0.366797099692474,0.358275364538316,0.0199643685821967,0.000808048317866258
1.16353304436324,0.000828201730681261,0.365852015797241,0.357466618378561,0.0202338183266359,0.000511427633443935
1.16584473773485,0.000748739062475046,0.364562364714804,0.356474679585269,0.0205248784310041,0.000213374981344784
1.16815643110646,0.00207287072139259,0.364282788890606,0.355324560922021,0.0208353510881307,2.18933639985167e-05
1.17046812447807,0.00360549282525469,0.364381357919177,0.35435720756913,0.0211389894365474,1.39188930129157e-06
1.17277981784967,0.00532172871197441,0.364951406644857,0.353924515196678,0.0214350319721668,2.46771426027311e-05
1.17509151122128,0.0070379645986938,0.365779378777365,0.353311598426343,0.0217310745077881,4.7962395903796e-05
1.17740320459289,0.00871776705811252,0.365849460934983,0.352688134573237,0.0219842720788401,4.32342808817762e-05
1.1797148979645,0.0100072673354115,0.365481886299908,0.352236624548944,0.0221861881648107,1.08155276378266e-06
1.1820265913361,0.0111680185496293,0.364454173608232,0.351874707533702,0.0226019904453116,3.97316796965473e-05
1.18433828470771,0.0124401869513809,0.363842309962838,0.351582210383533,0.0230710432891752,7.83558808527249e-05
1.18664997807932,0.0137183493920162,0.36328313063413,0.351401759662902,0.0235400961330394,6.8338665154653e-05
1.18896167145093,0.0149495417145789,0.363377896720029,0.351423640679477,0.0239417887532078,3.78908196100744e-05
1.19127336482253,0.0161553145437475,0.36412760487477,0.351209066872279,0.0243840700194365,1.24498798285202e-06
1.19358505819414,0.0172483857159677,0.36531068635117,0.350897833570124,0.0248967567642057,4.89063211178502e-05
1.19589675156575,0.018114625295726,0.366475173843033,0.350206043102548,0.025404274695671,0.000152833309942935
1.19820844493735,0.019061190952049,0.366786170729602,0.349859738258436,0.0258985124988469,0.000246076291559953
1.20052013830896,0.0199672487120615,0.367062592443363,0.349161925226626,0.0263453703972833,0.000339319273178304
1.20283183168057,0.0208769555121291,0.366204210185644,0.348608742665,0.0268556846690131,0.000349417680155807
1.20514352505218,0.0217866623121966,0.365631777977093,0.347661057492108,0.0273659989407433,0.000320240778691194
1.20745521842378,0.0226398173880913,0.364775686406906,0.346453702333129,0.0278803052218889,0.000323656027004379
1.20976691179539,0.0234443537278945,0.36418695580331,0.345114504399918,0.0283662505750395,0.000345895885118429
1.212078605167,0.0243076286845703,0.364080899144482,0.343282286685205,0.0287955378194271,0.000485566560316388
1.21439029853861,0.0251709036412439,0.364729037682029,0.341412175393374,0.0292248250638147,0.000534078229895783
1.21670199191021,0.0260341785979182,0.365763059505627,0.339541659432302,0.029654112308203,0.000571296928382546
1.21901368528182,0.0269413164940209,0.366060783689832,0.337852858638458,0.030111753791622,0.000591097716428335
1.22132537865343,0.0276947641820668,0.366647681719148,0.336261517708725,0.0305192414340797,0.000592500255090342
1.22363707202504,0.0283972839115512,0.366116911309349,0.334919557018994,0.0309535901798939,0.000577062566451984
1.22594876539664,0.0291165352119041,0.365784652421321,0.333172091815632,0.0314019720402604,0.000590948847626702
1.22826045876825,0.0299475848077707,0.365033417412661,0.33136084283616,0.0319249822663353,0.000622403735237652
1.23057215213986,0.0307070620373104,0.364753983470875,0.329492065306478,0.0324367482497331,0.0007083093390128
1.23288384551147,0.0314125283269258,0.364897116936648,0.327140739022367,0.0328832019742828,0.000866689937726916
1.23519553888307,0.0322927901966821,0.365297156398341,0.325016233511938,0.0334073978593751,0.00103698702785598
1.23750723225468,0.0332442043232224,0.366208238746812,0.323191769103638,0.0339220364066945,0.00113658034698101
