QFLS_eV,alpha_1e+04_to_5e+04,alpha_5e+04_to_1e+05,alpha_1e+05_to_5e+05,alpha_5e+05_to_1e+06
1.36002698094987,-0.123286036363666,-0.385521829532883,-0.497095299220151,-0.492575100269011
1.36233867432148,-0.12327232101887,-0.38781409602551,-0.497523334031634,-0.487863140812316
1.36465036769309,-0.122934762787116,-0.389851602867442,-0.496653413313782,-0.482358860101834
1.3669620610647,-0.122406118964378,-0.393418427092645,-0.493917661279411,-0.482922644578107
1.3692737544363,-0.121435521457382,-0.394570295812584,-0.492567236037637,-0.479610628098684
1.37158544780791,-0.121359220557024,-0.390814629792941,-0.49086100872982,-0.480138577460462
1.37389714117952,-0.12192217305182,-0.38788610589161,-0.489708677298378,-0.476987088042552
1.37620883455112,-0.121958578708268,-0.386078322770681,-0.488809987934428,-0.473728542830391
1.37852052792273,-0.122465529640858,-0.384141987024343,-0.488340713929608,-0.471044021369087
1.38083222129434,-0.122465354721759,-0.385162090640486,-0.486482262669878,-0.467648950223243
1.38314391466595,-0.123237146614485,-0.38518688680371,-0.487624250015367,-0.473282598884114
1.38545560803755,-0.121930647711851,-0.388298081642091,-0.485257471977653,-0.634322623937532
1.38776730140916,-0.122371973398415,-0.388629175315285,-0.481045310945219,-1.50922545346442
1.39007899478077,-0.120691142064982,-0.389632500198578,-0.480248636069381,-2.50677659457867
1.39239068815238,-0.121164859098536,-0.384698792692891,-0.479147082492089,-3.17971105113543
1.39470238152398,-0.121564245952559,-0.382232547917128,-0.474174941154623,-3.64867258113513
1.39701407489559,-0.121190640406213,-0.381425871000079,-0.471725874122726,-3.98936628832768
1.3993257682672,-0.121433313788819,-0.379073307160255,-0.471330849056333,-4.25006191363936
1.40163746163881,-0.120716430360698,-0.380545815057737,-0.475165823735917,-4.44780087514317
1.40394915501041,-0.121750556645488,-0.377866457011784,-0.548118268115807,-4.45046140862891
1.40626084838202,-0.119857011905642,-0.380644941601414,-0.934949622308173,-3.69775306235047
1.40857254175363,-0.121007426832666,-0.378746888456568,-1.36146530772525,-2.8361564480175
1.41088423512524,-0.118598010438098,-0.380374068711509,-1.6445312845582,-2.29669783398813
1.41319592849684,-0.119149903990887,-0.374699827330478,-1.84034686685528,-1.95622809681796
1.41550762186845,-0.119497493452086,-0.371841035061225,-1.98395517828504,-1.73394558826438
1.41781931524006,-0.118525323266038,-0.37090951666194,-2.09532247101488,-1.58672373807158
1.42013100861167,-0.119541594776058,-0.36694335276332,-2.18539804453207,-1.49241422402015
1.42244270198327,-0.117943026733146,-0.366955027084679,-2.25956382899246,-1.4354925845186
1.42475439535488,-0.118675938009667,-0.36556244242174,-2.32350290100128,-1.40642040409966
1.42706608872649,-0.117339954479768,-0.363730200237915,-2.38002519338578,-1.39774475538581
1.4293777820981,-0.118208317350308,-0.366398665569741,-2.43021106271073,-1.40347863485137
