Time (s),PL (norm.),QFLS (eV),tau_diff(s)
1.0000000464703733,1.5703054412044664e+34,1.4765343127399986,2.3154693882568644e-07
1.0000000530195168,1.4857769472815393e+34,1.4751039170205094,2.415108859624747e-07
1.0000000595686602,1.4088878196208437e+34,1.4737302667584617,2.511274220071191e-07
1.0000000661178037,1.3385968909393317e+34,1.472407247641005,2.6039869855630987e-07
1.0000000726669471,1.274047484029099e+34,1.471129610023098,2.692414977687931e-07
1.000000083158054,1.1808741004666184e+34,1.4691663842458826,2.8272112730470384e-07
1.0000000936491609,1.098305311879751e+34,1.4672925341549194,2.9551180155825003e-07
1.0000001041402677,1.0245453977148025e+34,1.4654953890122413,3.074909825438458e-07
1.0000001146313746,9.581937102053473e+33,1.4637645529242815,3.1869270009754813e-07
1.0000001251224815,8.981413867006062e+33,1.4620914126592435,3.291532213128727e-07
1.0000001356135884,8.434982980896665e+33,1.4604687552690798,3.389094724759165e-07
1.0000001461046952,7.935412827106638e+33,1.4588904917552632,3.478957965546608e-07
1.0000001629327113,7.217430605599761e+33,1.4564388769881198,3.6103485641662224e-07
1.0000001797607274,6.585652167059378e+33,1.4540707793507108,3.728741643714846e-07
1.0000001965887435,6.02535752616334e+33,1.4517721976034537,3.8336770934043045e-07
1.0000002134167596,5.525161205300351e+33,1.449531836363205,3.926431980518064e-07
1.0000002302447757,5.076102068052584e+33,1.4473404789729496,4.008171701276268e-07
1.0000002470727918,4.671010112164098e+33,1.4451904949596097,4.079941899008257e-07
1.0000002639008079,4.304068586560732e+33,1.4430755060419136,4.1419112486558305e-07
1.000000289025896,3.8170655462312743e+33,1.4399713486607317,4.219679838919816e-07
1.0000003141509843,3.3918998555012275e+33,1.4369185587787696,4.2828437247267953e-07
1.0000003392760726,3.018692977943296e+33,1.4339052047840395,4.332193345180369e-07
